source_file,material_name,material_abbreviation,section,property_name,value,unit,english,test_condition,comments,source_file_excel
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Flexural Strength,615,MPa,89200 psi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Flexural Modulus,48,GPa,6960 ksi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Compressive Strength,215,MPa,31200 psi,,ISO 14126,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Compressive Modulus,26,GPa,3770 ksi,,ISO 14126,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Shear Strength,44,MPa,6380 psi,,interlaminar; ISO 14130,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Thermal Properties,"CTE, linear",5,Âµm/m-Â°C,2.78 Âµin/in-Â°F,,in 0Â° and 90Â° direction,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Thermal Properties,Maximum Service Temperature,120,Â°C,248 Â°F,Air,long term,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Thermal Properties,Maximum Service Temperature,140,Â°C,284 Â°F,Air,short term,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Thermal Properties,"Glass Transition Temp, Tg",143,Â°C,289 Â°F,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Processing Properties,Drying Temperature,120,Â°C,248 Â°F,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Processing Properties,Dry Time,3,hour,3.00 hour,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Areal weight finished product,327,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Color,natural,,,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Fiber architecture,Twill 2/2,,,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Fiber areal weight,200,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Fiber type,Carbon HT 3k,,,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Material widths,1000,mm,,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Material widths,1270,mm,,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,ply thickness (consolidated),0.2,mm,,,,combined_material_data_1.xlsx
MaterialData_287725.pdf,"Ensinger TECATEC PC CF50 CP/IP/OS S0001 natural Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Resin weight content,0.388,,,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Physical Properties,Density,1.52,g/cc,0.0549 lb/inÂ³,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Physical Properties,Filler Content,50,%,0.5,,Fiber Volume,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Tensile Strength,440,MPa,63800 psi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Tensile Modulus,48,GPa,6960 ksi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Flexural Strength,615,MPa,89200 psi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Flexural Modulus,48,GPa,6960 ksi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Compressive Strength,215,MPa,31200 psi,,ISO 14126,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Compressive Modulus,26,GPa,3770 ksi,,ISO 14126,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Mechanical Properties,Shear Strength,44,MPa,6380 psi,,interlaminar; ISO 14130,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Thermal Properties,"CTE, linear",5,Âµm/m-Â°C,2.78 Âµin/in-Â°F,,in 0Â° and 90Â° direction,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Thermal Properties,"Maximum Service Temperature, Air",120,Â°C,248 Â°F,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Thermal Properties,"Maximum Service Temperature, Air",140,Â°C,284 Â°F,,short term,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Thermal Properties,"Glass Transition Temp, Tg",143,Â°C,289 Â°F,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Processing Properties,Drying Temperature,120,Â°C,248 Â°F,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Processing Properties,Dry Time,3,hour,3.00 hour,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Areal weight finished product,327,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Color,natural,,,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Fiber architecture,Twill 2/2,,,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Fiber areal weight,200,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Fiber orientation,0-90Â°,,,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Fiber type,Carbon HT 3k,,,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Material widths,625x525,mm,,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,ply thickness (consolidated),1/1/1995 0:00,mm,,,,combined_material_data_1.xlsx
MaterialData_287726.pdf,"Ensinger TECATEC PC CW50 PL S0001 natural - plate Polycarbonate, Carbon Fiber Reinforced",PC + 45% Carbon Fiber,Descriptive Properties,Resin weight content,0.388,,,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Physical Properties,Density,1.52,g/cc,0.0549 lb/inÂ³,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Physical Properties,Filler Content,50,%,0.5,,Fiber Volume,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Tensile Strength,713,MPa,103000 psi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Tensile Modulus,59,GPa,8560 ksi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Flexural Strength,866,MPa,126000 psi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Flexural Modulus,55,GPa,7980 ksi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Compressive Strength,645,MPa,93500 psi,,ISO 14126,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Shear Strength,65,MPa,9430 psi,,interlaminar; ISO 14130,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Shear Strength,137,MPa,19900 psi,,interplanar; ISO 14129,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,"Charpy Impact, Notched",6.55,J/cmÂ²,31.2 ft-lb/inÂ²,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Thermal Properties,"CTE, linear",5,Âµm/m-Â°C,2.78 Âµin/in-Â°F,,in 0Â° and 90Â° direction,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Thermal Properties,Melting Point,343,Â°C,649 Â°F,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Thermal Properties,"Maximum Service Temperature, Air",260,Â°C,500 Â°F,Air,long term,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Thermal Properties,"Maximum Service Temperature, Air",300,Â°C,572 Â°F,Air,short term,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Thermal Properties,"Glass Transition Temp, Tg",143,Â°C,289 Â°F,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Processing Properties,Drying Temperature,150,Â°C,302 Â°F,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Processing Properties,Dry Time,3,hour,3.00 hour,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Areal weight finished product,344,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Color,natural,,,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Fiber architecture,Twill 2/2,,,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Fiber areal weight,200,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Fiber type,Carbon HT 3k,,,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Material widths,1000,mm,,,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,ply thickness,1270,mm,,consolidated,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,ply thickness,0.2,mm,,consolidated,,combined_material_data_1.xlsx
MaterialData_287728.pdf,"Ensinger TECATEC PEEK CF50 CP/IP/OS S0002 natural Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Resin weight content,0.419,,,,,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Physical Properties,Density,1.52,g/cc,0.0549 lb/inÂ³,,,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Physical Properties,Filler Content,50,%,0.5,,Fiber Volume,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Tensile Strength,713,MPa,103000 psi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Tensile Modulus,59,GPa,8560 ksi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Flexural Strength,866,MPa,126000 psi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Flexural Modulus,55,GPa,7980 ksi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Compressive Strength,645,MPa,93500 psi,,ISO 14126,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Shear Strength,65,MPa,9430 psi,,interlaminar; ISO 14130,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,Shear Strength,137,MPa,19900 psi,,interplanar; ISO 14129,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Mechanical Properties,"Charpy Impact, Notched",6.55,J/cmÂ²,31.2 ft-lb/inÂ²,,,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Thermal Properties,"CTE, linear",5,Âµm/m-Â°C,2.78 Âµin/in-Â°F,,in 0Â° and 90Â° direction,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Thermal Properties,Melting Point,343,Â°C,649 Â°F,,,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Thermal Properties,"Maximum Service Temperature, Air",260,Â°C,500 Â°F,,long term,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Thermal Properties,"Maximum Service Temperature, Air",300,Â°C,572 Â°F,,short term,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Thermal Properties,"Glass Transition Temp, Tg",143,Â°C,289 Â°F,,,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Processing Properties,Drying Temperature,150,Â°C,302 Â°F,,,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Processing Properties,Dry Time,3,hour,3.00 hour,,,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Areal weight finished product,344,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Color,natural,,,,,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Fiber architecture,Twill 2/2,,,,,combined_material_data_1.xlsx
MaterialData_287730.pdf,"Ensinger TECATEC PEEK CW50 PL S0002 natural - plate Polyetheretherketone, Carbon Fiber Reinforced",PEEK + 50% Carbon Fiber,Descriptive Properties,Fiber areal weight,200,g/mÂ²,,,,combined_material_data_1.xlsx
